pregame_total,inning,season,n,mean_runs,run_variance,p0_under_pct,p1_pct,p2_pct,p3plus_pct,score_pct,mean_runs_given_score,multi_run_given_score_pct,threeplus_given_score_pct,runs_from_multi_run_innings_pct,nb_p0_pct,nb_zero_residual_pp
8.0,2,2022,443,0.8216704288939052,1.8165429047118065,60.722347629796836,18.284424379232505,9.706546275395034,11.286681715575622,39.277652370203164,2.0919540229885056,53.44827586206896,28.735632183908045,77.74725274725274,58.36898815326189,2.353359476534944
8.0,2,2023,372,0.9758064516129032,2.4711112077210675,56.98924731182796,19.623655913978492,9.946236559139784,13.440860215053762,43.01075268817204,2.26875,54.37499999999999,31.25,79.88980716253444,55.339620772104546,1.6496265397234144
8.0,2,2024,589,0.9151103565365025,1.8363189078687505,55.178268251273344,19.69439728353141,13.582342954159593,11.544991511035652,44.821731748726656,2.0416666666666665,56.060606060606055,25.757575757575758,78.4786641929499,53.09268232300918,2.0855859282641664
8.0,2,2025,379,0.8073878627968337,1.5844955396406584,58.31134564643799,21.372031662269126,10.554089709762533,9.762532981530343,41.68865435356201,1.9367088607594938,48.734177215189874,23.417721518987342,73.52941176470588,56.80387229820337,1.5074733482346225
8.0,3,2021,363,0.9944903581267218,2.0110192837465566,53.71900826446281,19.28374655647383,12.672176308539946,14.325068870523417,46.28099173553719,2.1488095238095237,58.333333333333336,30.952380952380953,80.60941828254848,50.403755540772586,3.3152527236902207
8.0,3,2022,443,0.8893905191873589,1.6823079987334402,54.627539503386004,21.896162528216703,13.092550790067719,10.383747178329571,45.372460496613996,1.9601990049751243,51.741293532338304,22.885572139303484,75.38071065989848,52.948173295192746,1.6793662081932559
8.0,3,2023,372,1.075268817204301,2.404022838593746,53.2258064516129,19.086021505376344,11.021505376344086,16.666666666666664,46.7741935483871,2.2988505747126435,59.195402298850574,35.63218390804598,82.25,49.65398158328195,3.571824868330953
8.0,3,2024,589,0.9286926994906621,1.845246757446612,53.82003395585738,22.75042444821732,11.03565365025467,12.39388794567063,46.17996604414262,2.011029411764706,50.73529411764706,26.838235294117645,75.50274223034735,52.40982364416995,1.410210311687432
8.0,3,2025,379,0.899736147757256,1.8523544275523167,55.4089709762533,21.899736147757256,11.345646437994723,11.345646437994723,44.5910290237467,2.0177514792899407,50.887573964497044,25.443786982248522,75.65982404692082,54.13752446194879,1.2714465143045084
8.0,4,2021,363,0.9504132231404959,1.9036117072279806,54.54545454545454,21.21212121212121,10.46831955922865,13.774104683195592,45.45454545454546,2.090909090909091,53.333333333333336,30.303030303030305,77.68115942028986,51.77623963286068,2.7692149125938648
8.0,4,2022,443,0.9571106094808126,2.3488350714482706,55.75620767494357,21.896162528216703,9.480812641083523,12.866817155756207,44.24379232505643,2.163265306122449,50.51020408163265,29.081632653061224,77.12264150943396,55.38171363673838,0.37449403820518645
8.0,4,2023,372,0.9193548387096774,1.8047995826449874,54.03225806451613,21.774193548387096,12.096774193548388,12.096774193548388,45.96774193548387,2.0,52.63157894736842,26.31578947368421,76.3157894736842,52.5248219048657,1.5074361596504215
8.0,4,2024,589,0.9830220713073005,2.067738470600464,54.49915110356537,20.37351443123939,10.69609507640068,14.431239388794568,45.50084889643463,2.16044776119403,55.223880597014926,31.716417910447763,79.27461139896373,51.55988245137766,2.93926865218771
8.0,4,2025,379,0.9841688654353562,1.8039815163825719,50.65963060686016,25.065963060686013,8.970976253298153,15.303430079155673,49.34036939313984,1.9946524064171123,49.19786096256685,31.016042780748666,74.53083109919571,48.874245412426696,1.7853851944334642
8.0,5,2021,363,1.1487603305785123,2.386649011460664,47.38292011019284,23.69146005509642,11.570247933884298,17.355371900826448,52.61707988980716,2.183246073298429,54.973821989528794,32.98429319371728,79.37649880095923,45.86340913146056,1.5195109787322802
8.0,5,2022,443,0.8623024830699775,1.734390161690653,54.401805869074494,24.153498871331827,12.18961625282167,9.255079006772009,45.598194130925506,1.891089108910891,47.02970297029702,20.2970297029703,71.98952879581152,55.11104226371744,-0.7092363946429425
