n,mean_runs,variance,p0_pct,p1_pct,p2plus_pct,mean_runs_given_score,multi_run_given_score_pct,poisson_p0_pct,poisson_residual_pp,nb_p0_pct,nb_residual_pp,pregame_total,inning,half,season
348,0.4367816091954023,0.8518996985657027,72.12643678160919,19.54022988505747,8.333333333333332,1.5670103092783505,29.896907216494846,64.61125210370551,7.515184677903686,73.56411469694002,-1.4376779153308261,8.0,9,bottom,2024
209,0.3875598086124402,0.6134983437615017,74.64114832535886,16.267942583732058,9.090909090909092,1.528301886792453,35.84905660377358,67.87110402719252,6.770044298166333,73.68692297527848,0.9542253500803732,8.0,9,bottom,2025
289,0.42560553633217996,0.8147587466359093,74.39446366782006,15.570934256055363,10.034602076124568,1.662162162162162,39.189189189189186,65.33740236081528,9.057061307004787,73.91399185484264,0.48047181297742325,8.5,9,bottom,2021
260,0.4307692307692308,0.7094743094743095,73.07692307692307,16.153846153846153,10.76923076923077,1.6,40.0,65.00088955209642,8.076033524826654,71.73419720083797,1.3427258760851046,8.5,9,bottom,2022
347,0.3659942363112392,0.700921190718129,76.94524495677233,14.985590778097983,8.069164265129682,1.5875,35.0,69.35067983555759,7.594565121214747,77.11485239605305,-0.16960743928071675,8.5,9,bottom,2023
400,0.37,0.6196491228070176,76.5,14.249999999999998,9.25,1.574468085106383,39.361702127659576,69.07343306373546,7.426566936264534,75.36953673046993,1.1304632695300687,8.5,9,bottom,2024
251,0.43824701195219123,0.8071713147410359,74.5019920318725,13.94422310756972,11.553784860557768,1.71875,45.3125,64.51663993614962,9.985352095722888,72.76351195429876,1.7384800775737452,8.5,9,bottom,2025
212,0.44339622641509435,0.627112581597067,70.75471698113208,17.92452830188679,11.320754716981133,1.5161290322580645,38.70967741935484,64.1852837648298,6.569433216302267,69.00622965504901,1.7484873260830591,9.0,9,bottom,2021
145,0.41379310344827586,0.7025862068965517,73.10344827586206,18.620689655172416,8.275862068965518,1.5384615384615385,30.76923076923077,66.11377242318554,6.989675852676536,73.06058403487748,0.042864240984585855,9.0,9,bottom,2022
270,0.4148148148148148,0.7269172518243149,75.92592592592592,11.851851851851853,12.222222222222221,1.7230769230769232,50.76923076923077,66.04625772655565,9.879668199370272,73.39714368013844,2.5287822457874864,9.0,9,bottom,2023
210,0.3761904761904762,0.7525404420141263,77.61904761904762,13.80952380952381,8.571428571428571,1.6808510638297873,38.297872340425535,68.64715641001115,8.971891209036475,77.04931091895386,0.5697367000937592,9.0,9,bottom,2024
165,0.41818181818181815,0.7325942350332595,73.93939393939394,16.363636363636363,9.696969696969697,1.6046511627906976,37.2093023255814,65.82425370828379,8.115140231110141,73.20931380992477,0.7300801294691794,9.0,9,bottom,2025
123,0.3008130081300813,0.4251632680261228,79.67479674796748,11.38211382113821,8.94308943089431,1.48,44.0,74.021617421289,5.653179326678481,77.74239353588682,1.9324032120806578,9.5,9,bottom,2021
96,0.4583333333333333,0.9666666666666668,73.95833333333334,16.666666666666664,9.375,1.76,36.0,63.233666218624975,10.724667114708364,73.46274881020646,0.4955845231268796,9.5,9,bottom,2022
161,0.35403726708074534,0.6926242236024845,77.63975155279503,14.906832298136646,7.453416149068323,1.5833333333333333,33.33333333333333,70.18488110117008,7.45487045162495,78.00237901962502,-0.36262746682999003,9.5,9,bottom,2023
58,0.29310344827586204,0.3862673926194797,77.58620689655173,17.24137931034483,5.172413793103448,1.3076923076923077,23.076923076923077,74.59449699846688,2.991709898084838,77.52940748152902,0.05679941502270136,9.5,9,bottom,2024
80,0.625,1.1234177215189873,63.74999999999999,21.25,15.0,1.7241379310344827,41.37931034482759,53.526142851899024,10.223857148100969,63.15595341062718,0.5940465893728208,9.5,9,bottom,2025
