pregame_total,inning,n,under_pct,season_sd_pp,autocorr_lag1,autocorr_lag5,drift_pp_per_1000,od25,od50,od100,od250,od500,sd100_pp,range100_pp,sd250_pp,range250_pp,stationarity_score,core_n2000,usable_n500
10.0,9,259,63.32046332046332,4.4317027880155235,-0.07702035317218388,-0.007063623371489197,-31.15049626677548,0.5759914705462841,0.8869503209242615,3.10002053915276,,,8.485281374238571,12.0,,,4.627877371767184,False,False
10.0,8,259,48.26254826254826,3.7563168115974883,0.1229806609258612,-0.04854580069612135,36.607013351199235,1.2263697247097847,0.29635785074626875,0.720870447761194,,,4.242640687119286,6.0,,,4.912627892583862,False,False
6.5,6,149,53.691275167785236,13.958101776973034,0.03525848828046588,-0.004845900368288439,46.798476328677914,0.37001666666666677,0.643507246376811,,,,,,,,5.227170528998175,False,False
10.5,6,186,44.623655913978496,6.041693992051933,-0.11445783132530067,0.01897018970189699,53.80229289147698,0.5395718797520179,0.728422037665224,,,,,,,,6.281006977214668,False,False
11.5,4,103,46.601941747572816,9.215992066168893,-0.08344608748432125,-0.04343289065907594,-54.913675701796166,1.9690946969696967,0.04018560606060591,,,,,,,,6.998711073517844,False,False
10.5,8,185,54.59459459459459,8.765538821079174,-0.05142857142857185,-0.06290796543355585,66.71468102043141,0.9604914573089961,1.0488566713814238,,,,,,,,7.166191526868092,False,False
11.0,1,124,43.54838709677419,9.271921279283383,0.057288997599312996,0.004901960784313718,62.94256490951995,0.2576225749559082,0.3660952380952381,,,,,,,,7.229312123206263,False,False
6.5,4,149,56.375838926174495,31.580158199660758,0.1344352662577968,-0.07559289460184539,-58.40740068928006,0.6017853479853474,0.162644688644688,,,,,,,,7.577050395377838,False,False
10.5,5,186,41.935483870967744,4.946077248445289,0.011883346593475109,-0.07934728446018194,-67.88226902078874,1.3063654863654866,0.2464102564102564,,,,,,,,7.839275232016538,False,False
11.5,6,103,41.74757281553398,10.64097719560109,0.035080804099329975,-0.04794633014853849,80.1739665246234,0.712749354005168,0.0,,,,,,,,9.336639663404606,False,False
10.5,1,186,41.39784946236559,11.10020611164447,-0.06782106782106798,-0.06592348342328655,-90.7272634027851,0.3690177188473389,0.5221208149648515,,,,,,,,10.087481314688858,False,False
11.0,2,124,47.58064516129033,8.12236052166113,-0.05936922099358131,0.022115155548954855,107.31707317073156,1.3364624076488478,0.0,,,,,,,,12.094898888687926,False,False
11.5,9,103,52.42718446601942,9.293219245364313,0.09664998074701564,-0.08178608201095311,-105.43425734744919,0.7885248173343415,0.040094482237339454,,,,,,,,12.231939402275517,False,False
11.0,3,124,45.96774193548387,7.905799683453399,0.019138755980861226,0.0014224765458310574,121.16443745082606,1.113911146024265,1.9728305839224933,,,,,,,,13.189235538546898,False,False
10.5,2,186,44.623655913978496,11.33618097593281,0.016654854712969458,0.08599255030841571,116.64933866072393,1.2641398325618702,2.940666744648498,,,,,,,,13.946852535210985,False,False
10.5,7,186,46.774193548387096,9.44427468879911,0.13206661975134854,-0.06470588235294113,133.24692641580688,2.1269483007414047,2.9991501219087415,,,,,,,,16.178293509304996,False,False
11.5,3,103,50.48543689320388,17.670164252079317,-0.05923076923076924,0.10166666666666656,-149.36519790888715,1.0000942684766214,1.9601847662141763,,,,,,,,16.497858403256735,False,False
11.5,1,103,36.89320388349515,8.925881013600346,-0.11742998742951816,0.17554184850698598,-148.2669243948507,0.17180566801619443,0.17180566801619465,,,,,,,,16.76866225413742,False,False
6.5,1,149,59.06040268456376,15.014379716158926,0.03551537005395839,0.10987038883349932,163.61327770723776,0.8271609538002983,1.0339511922503721,,,,,,,,16.90246697974444,False,False
6.5,9,143,67.83216783216784,6.1340379077891685,0.11069540992550045,-0.07787660565194136,142.81493154732607,2.144807709547288,2.9330703720304765,,,,,,,,17.00167039334641,False,False
11.0,5,124,48.38709677419355,18.693650294666362,0.022775423728813526,0.14196834850080509,142.8796223446106,1.8552638888888886,3.243375000000002,,,,,,,,17.071119398607543,False,False
11.5,2,103,43.689320388349515,8.766577314354587,0.08072100313479622,-0.10748615458500284,-162.54448007731813,3.1840549169859518,0.04064750957854414,,,,,,,,17.93986397758226,False,False
11.5,5,103,50.48543689320388,12.569471120707524,-0.019999999999999973,0.10212592127570837,-176.82203575978534,1.066767219708396,0.0,,,,,,,,19.088581339805657,False,False
11.0,4,124,52.41935483870967,13.035638351396175,0.053846153846153814,0.12333452133070989,-225.0196695515342,0.14701086484137316,0.36084485006518835,,,,,,,,23.78035643831113,False,False
6.5,7,149,61.07382550335571,20.02231242814096,-0.05571621361095041,0.018332737529045344,-243.42463268637738,1.4301515725653648,1.5142781356574457,,,,,,,,25.19032068493707,False,False
11.5,8,103,44.66019417475729,12.627879439838186,0.2264156126227073,-0.026845788736229864,-216.35988226507897,1.4026646325959833,4.046147978642259,,,,,,,,25.894751634472385,False,False
